source_id,ra,dec,phot_g_mean_mag,parallax,bp_rp,designation,j_m,h_m,ks_m,ph_qual,ang_sep
604699445015802624,133.18597873758358,11.43037089031248,13.756668,1.125665209670883,0.74598026,08524464+1125494,12.821,12.561,12.474,AAA,0.5115160289436774
604927250081687808,133.34863132243473,11.823738991831462,13.340189,17.254856505245986,2.2640562,08532390+1149296,10.874,10.29,10.104,AAA,0.5130928062307426
598694664123868416,132.82783049165235,11.28678519840778,10.74745,3.916593434139265,0.63604355,08511870+1117126,9.937,9.705,9.649,AAA,0.5132222943116318
605008682661424384,132.98061034433417,12.290505727111585,10.772595,2.179478751407887,0.64447975,08515536+1217258,9.968,9.785,9.676,AAA,0.5135715757348075
598882169510991872,132.74806266262866,11.29191513124776,11.5057955,2.3442993516970443,0.7108555,08505954+1117310,10.59,10.358,10.296,AAA,0.513646188698688
598882130856416896,132.7423516632011,11.291656536538738,11.433535,0.6831387823871164,1.1742163,08505816+1117302,9.901,9.408,9.276,AAA,0.514752495394356
598882135151700352,132.73018380331868,11.29310277845547,12.525614,0.7586952774785911,1.1674032,08505526+1117352,11.025,10.533,10.397,AAA,0.5153393507093424
605016241803914368,132.74152289647643,12.30891535242155,12.464717,1.2166316306640776,0.78820705,08505798+1218321,11.464,11.193,11.146,AAA,0.5154214655380055
605004971811415808,133.0727343699015,12.255554556750603,12.231642,1.5027755568016552,0.7086382,08521746+1215197,11.324,11.068,11.024,AAA,0.5159814375998475
604985249320010496,132.40333558549148,12.110175059285176,13.623272,0.9914506218107579,0.74432945,08493681+1206367,12.66,12.444,12.345,AAA,0.5161198338017232
604991807734206848,132.47364952012154,12.185968263936147,12.080585,21.778931131569085,2.0563898,08495368+1211092,9.745,9.148,8.95,AAA,0.5168055728080594
598894637801176832,132.45907207287712,11.425776768706774,9.760712,2.780294207082627,1.1134462,08495016+1125332,8.306,7.85,7.753,AAA,0.5181890098722614
598898043710588672,132.40397813282055,11.484203509033264,13.722758,1.2922175720738975,0.8475838,08493694+1129032,12.647,12.313,12.269,AAA,0.5193918643959037
604736617957036288,133.3478597876916,11.704900174236291,13.969657,0.9395018750892457,0.7303133,08532348+1142176,13.048,12.842,12.752,AAA,0.5206576349521299
598877530946179200,132.61132248068873,11.32296550745023,10.997499,5.7747571462210505,0.8216877,08502672+1119228,9.959,9.684,9.604,AAA,0.5209469380762982
605008884523860864,132.98188174877788,12.299260073253157,12.787833,1.1754650006147955,1.0106649,08515567+1217573,11.516,11.115,11.005,AAA,0.5223023466067123
598946559661053568,132.34229404460226,11.57517178597222,13.808276,0.9336138387879811,0.7569494,08492213+1134307,12.839,12.542,12.452,AAA,0.5234411465335362
598692538115255552,132.98698662447399,11.299593809850956,12.19757,1.703388254699305,0.60518265,08515686+1117586,11.389,11.157,11.131,AAA,0.5249704265149427
604994045412975744,132.57780399214332,12.266945375472366,13.986189,1.1463666453012733,0.775403,08501869+1216011,13.02,12.712,12.65,AAA,0.5258207865815011
598692538115255936,132.98717990840333,11.298575058839717,10.688121,2.000599135219598,0.33673,08515690+1117549,10.255,10.189,10.137,AAA,0.5259988594976286
604982874202235264,132.34235497871836,12.031802438879211,12.974488,1.785681448073468,0.8677559,08492217+1201544,11.893,11.575,11.521,AAA,0.5260676468483104
604982874202264832,132.34162028533504,12.031028038554323,12.877654,1.8650099103780349,0.88430405,08492200+1201516,11.792,11.415,11.328,AAA,0.5263733147030454
604696730596495744,133.06893593561463,11.32727383578348,9.695972,1.1786922233481287,1.420351,08521656+1119380,7.875,7.233,7.119,AAA,0.5297011787057094
598894916974397696,132.4266570786717,11.43730827456068,12.681846,1.062263625841606,0.7525873,08494240+1126145,11.696,11.47,11.386,AAA,0.5327154227523453
605008957539330816,132.96913972313394,12.314941024524412,12.348717,0.265256895089377,1.4631815,08515260+1218538,10.478,9.797,9.633,AAA,0.5338855398582399
598956970661777792,132.28923099990658,11.67941550944402,13.6157875,1.3067261313184322,0.7695322,08490942+1140460,12.604,12.297,12.241,AAA,0.5382429824403252
598694286166737024,132.7440520280039,11.265396535440008,12.050609,1.2901138299438697,1.0478725,08505858+1115556,10.67,10.238,10.138,AAA,0.5404548779331728
605006105681033344,133.0464197585034,12.295237883579933,11.546223,5.5362754342859235,0.9528637,08521116+1217429,10.342,10.01,9.921,AAA,0.5405099828345519
605006101385053312,133.04381869043252,12.298252915573457,9.705128,5.499949717927109,0.70868206,08521053+1217538,8.799,8.559,8.454,AAA,0.5422644506098113
604696524438068864,133.0497525147313,11.304318908182266,13.353491,1.2425775527310159,0.8062191,08521195+1118157,12.331,12.022,11.936,AAA,0.5423903499333369
598877084270172672,132.64180482135228,11.288079961755438,12.999082,1.3484387258032864,0.704092,08503403+1117173,12.097,11.823,11.782,AAA,0.5424742499561538
604709306260679680,133.34863262493116,11.622655371850152,13.962356,1.3153558768675266,0.8839426,08532368+1137214,12.864,12.577,12.504,AAA,0.5425356356423144
605009949676900352,132.91088699683638,12.337297328829862,12.697912,1.167490616534254,1.0938492,08513862+1220141,11.298,10.866,10.791,AAA,0.5438220878157305
598880314085586432,132.54806364196762,11.32790108349041,12.388574,1.2095120211207266,0.80785656,08501154+1119405,11.366,11.064,10.989,AAA,0.5445077900427574
604956765096720640,133.19988557719608,12.20270845496588,12.833354,3.173433330019788,0.9331608,08524800+1212097,11.662,11.307,11.241,AAA,0.5446431577357213
604994904406431360,132.57526796884395,12.28791364825093,13.17542,0.7725153339759109,0.7322607,08501807+1217166,12.272,11.983,11.939,AAA,0.5456280705815318
604705969071060224,133.2882832365893,11.496652416216444,12.718821,1.1766418961861735,0.7065048,08530920+1129479,11.838,11.613,11.53,AAA,0.5458030999586841
604984665204470016,132.33945830233864,12.073040130074835,12.215913,1.2235920638681677,0.70082474,08492148+1204228,11.157,10.926,10.859,AAA,0.5479199057836067
598880034912375296,132.55886145640542,11.316648861982227,12.612165,1.8667077335577926,0.72577286,08501415+1118599,11.707,11.456,11.398,AAA,0.5491939901933427
598694320526475520,132.7196808578438,11.259233971634453,11.612025,0.5303407946274813,1.1811476,08505273+1115332,10.088,9.568,9.467,AAA,0.5505241158464141
604705011293412992,133.2354116301615,11.422863547790428,12.905494,1.2217942403975317,0.7209368,08525650+1125224,11.986,11.721,11.687,AAA,0.5512216885886592
604982947217556224,132.31068573959433,12.02769291108706,11.602598,1.6966961139357004,0.69460773,08491456+1201397,10.719,10.448,10.399,AAA,0.5523491291702529
604986172737115904,132.38650189416484,12.149367093697933,13.042724,1.4291662694499725,0.8413229,08493277+1208578,11.955,11.65,11.573,AAA,0.5532269211141017
605017787992165888,132.62254678758345,12.317816976978435,12.390281,1.1614443624856257,0.7816067,08502943+1219042,11.401,11.098,11.04,AAA,0.5543757485947928
605018161653531904,132.63978921294228,12.327676584439214,11.464719,4.194875561542895,0.8020382,08503351+1219402,10.475,10.141,10.088,AAA,0.5578950954349193
604708992727391488,133.35687207555054,11.599128171222528,13.384029,1.1541648812691807,0.72676563,08532566+1135568,12.453,12.167,12.137,AAA,0.558215681083109
604687212948944768,133.20586487307955,11.382510774505544,13.284727,3.8678806242312627,1.1754112,08524942+1122573,11.837,11.336,11.272,AAA,0.559909165820225
604707622633508992,133.33207944114994,11.539813152009016,13.477634,0.242834183886454,1.0586824,08531969+1132235,12.088,11.587,11.513,AAA,0.5606299346963842
604957898968083456,133.24756337613204,12.182437645991838,12.870351,5.464199415810309,1.2889881,08525947+1210573,11.264,10.694,10.634,AAA,0.5631252792286251
604938721938124416,133.36123290755913,12.004980695979924,13.671204,1.0969313094929534,0.8069868,08532673+1200179,12.619,12.306,12.269,AAA,0.5633212780542993
604992258706635520,132.39087730250452,12.170842774554602,7.6000934,16.694126797894192,0.67128706,08493387+1210146,6.723,6.52,6.467,AAA,0.5637897666273135
604992288770544640,132.39630912291693,12.177667882722158,12.364269,0.7526351674592907,1.1124458,08493512+1210395,10.938,10.458,10.351,AAA,0.564339056908751
598958684353074048,132.2492939416199,11.747583445858773,12.789718,1.0719890789790363,0.5868635,08485984+1144514,12.022,11.846,11.773,AAA,0.5660257890984322
604736381734433664,133.39461562411506,11.699582602663176,13.662275,1.1354063943768857,0.7829361,08533471+1141585,12.677,12.387,12.326,AAA,0.5666484471264657
604995140628826112,132.5419508450767,12.295318213075745,13.750624,1.5848527417362421,0.86172867,08501008+1217433,12.746,12.41,12.316,AAA,0.567420495833911
604696386999110400,133.09899463584668,11.296698000117587,13.772421,0.9679368270891053,0.718503,08522376+1117482,12.804,12.581,12.469,AAA,0.5704179717506488
605018578266152192,132.59908737391387,12.332983997910661,12.562445,1.1282729308880564,0.7126322,08502379+1219588,11.623,11.401,11.357,AAA,0.5769555714517479
604940272422518656,133.33541954209426,12.091292665277255,12.881594,2.069924573974247,0.7278347,08532051+1205288,11.96,11.676,11.627,AAA,0.5781152458098368
604940199406871296,133.34344440071823,12.082568129312445,12.213544,1.797185091463971,0.7300072,08532244+1204573,11.292,11.023,10.948,AAA,0.5806217611023794
604934190748829312,133.40587519000084,11.929782589611563,13.952044,1.1599965234029699,0.8713112,08533744+1155472,12.832,12.494,12.379,AAA,0.5830913899991339
605021911160697344,132.91772300836567,12.37678710617139,12.157337,2.054669295158018,0.60427284,08514025+1222363,11.375,11.163,11.132,AAA,0.5838696605863078
605010263209376256,133.00552743719754,12.357407714967419,13.838723,0.7933952770018893,0.6682663,08520133+1221266,12.96,12.717,12.669,AAA,0.5846932422213391
604707343460594048,133.35281987616312,11.525055940035964,10.412229,0.9248368026949637,1.6136198,08532468+1131303,8.4,7.713,7.55,AAA,0.5854939179320304
604982358806160896,132.25576488293478,11.982954171781554,13.554419,1.1386064042740598,0.73245525,08490139+1158587,12.612,12.375,12.314,AAA,0.5862952619097087
604707240381379584,133.34035032982823,11.501467194494245,13.79559,0.9995019797894978,0.780056,08532168+1130052,12.817,12.555,12.522,AAA,0.5864094007460423
604708202453409408,133.38356927708213,11.579647225142951,12.880277,1.162679488739614,0.72293377,08533206+1134467,11.968,11.704,11.66,AAA,0.589700097166672
604983737491540736,132.27227770110238,12.037021945139857,13.775667,0.579739368168317,0.6586132,08490535+1202135,12.935,12.66,12.644,AAA,0.590466696753768
598958345051315712,132.22484075805184,11.739667029925762,13.930403,0.7143680617567862,1.0278959,08485396+1144228,12.616,12.151,12.091,AAA,0.5906302957782869
598971779709012352,132.2207992531538,11.826660064976078,11.536059,1.139747089363532,1.0498457,08485299+1149360,10.194,9.739,9.66,AAA,0.5920041283795949
604693977522370304,133.33567326579913,11.482171146271208,12.03642,2.4883779148464114,0.70110226,08532058+1128556,11.099,10.901,10.836,AAA,0.5926074148766078
604684532889373952,133.10942452354703,11.276102502624532,13.135402,1.1489719174965263,0.7453089,08522627+1116340,12.186,11.887,11.828,AAA,0.5934044029428741
605018750064853760,132.56215898950333,12.340864815260849,13.928545,0.6811220542897972,1.1000605,08501492+1220272,12.583,12.133,12.007,AAA,0.5988310041671043
605018814489463680,132.5878740981118,12.353226591601274,10.199388,1.1682389040239518,1.3244886,08502111+1221117,8.52,7.978,7.819,AAA,0.5998554748258789
598690854488080128,133.0084800091323,11.226953333554949,9.325434,6.305478215748696,0.7041702,08520205+1113378,8.379,8.112,8.053,AAA,0.6005879596531073
598878596098082560,132.51255948987765,11.278377318651398,12.089318,2.6895916391642882,0.7203131,08500303+1116420,10.455,10.247,10.138,AAA,0.604815926307567
598878596098675328,132.51248777971577,11.278267781705356,12.104284,3.2353893250324117,0.72277164,08500303+1116420,10.455,10.247,10.138,AAA,0.6049459882752507
598895982125712768,132.33957132307003,11.425965990840263,12.429305,1.6387814910804532,0.6784029,08492149+1125333,11.538,11.28,11.241,AAA,0.6049734873301514
607997563286586112,132.48608871460868,12.308582803236742,12.694338,20.2595509494995,2.3304644,08495682+1218315,10.188,9.52,9.293,AAA,0.6070477815538828
605020605490689280,132.68213668810247,12.391736061885375,13.550413,0.7327178749756671,0.8276129,08504372+1223303,12.535,12.227,12.191,AAA,0.6080008941926222
604941883034049280,133.35503961173302,12.118259293172784,13.342991,1.0313301184436148,0.6130209,08532523+1207057,12.593,12.381,12.321,AAA,0.6084136139718437
604731807593667328,133.41803226458995,11.61583327692037,13.623719,1.8606918745979608,0.8892145,08534035+1136571,12.476,12.184,12.124,AAA,0.6091982983941243
604687041150244608,133.27609474669111,11.380239114506358,12.470754,1.803961038319625,0.6493492,08530627+1122488,11.639,11.435,11.379,AAA,0.6094842352247672
605022323477552000,132.93950703909917,12.399241643354346,13.874722,0.8365658252985575,0.70702934,08514548+1223571,12.963,12.671,12.615,AAA,0.609611499269358
605019982720567808,132.7091428552134,12.400447767813503,12.101649,1.947117979674997,0.6839533,08505020+1224019,11.263,11.016,10.991,AAA,0.6110404602420789
598689411379091328,132.9120639145051,11.19414674939474,13.480872,1.163367787440378,0.74345875,08513890+1111389,12.526,12.275,12.184,AAA,0.6118309160761634
598690820128344832,132.99692437848657,11.21032443912111,12.799709,3.9610665884501692,1.050168,08515930+1112371,11.52,11.089,11.005,AAA,0.6132691719622058
598970847700454144,132.19782959863775,11.795295424013597,12.204188,0.8927635546122802,1.0705156,08484748+1147431,10.798,10.37,10.246,AAA,0.6139398154135676
605007858027675008,133.0997588439362,12.352887208097867,13.11072,0.47008045608632787,1.2595234,08522393+1221103,11.522,10.94,10.814,AAA,0.6147126343550239
598945765091864960,132.27807740510812,11.498003698982176,12.806155,0.541060533426833,1.2812424,08490674+1129529,11.161,10.599,10.49,AAA,0.6149227418036785
604954016317642368,133.3292472620603,12.167355102145518,13.65085,0.6392517852774933,0.6735563,08531904+1210024,12.798,12.589,12.515,AAA,0.6150222000916569
604953741439956224,133.34473258122853,12.146820770767548,11.516246,0.6387339297251202,1.2001286,08532275+1208484,9.971,9.443,9.337,AAA,0.6154509973369894
598892855390106368,132.3576944874687,11.388490903728403,13.282307,2.3970283716009395,0.9202032,08492586+1123185,12.159,11.759,11.727,AAA,0.6155423360312995
605020330612762624,132.75062714380596,12.411926645945154,13.718393,1.1417018894543072,0.842082,08510016+1224430,12.706,12.441,12.37,AAA,0.6162322634512984
605022525341141632,132.92163609341358,12.40909328057823,13.699181,1.1368382183664567,0.75373936,08514120+1224326,12.739,12.455,12.403,AAA,0.6163784752317316
604684326730942592,133.12692088532611,11.258976562554766,7.9480596,1.1630593472821595,2.1596684,08523047+1115323,5.392,4.687,4.364,EEE,0.6166200202141237
598689754976482944,132.87739436126793,11.18350482198017,12.741864,1.1746542811893945,0.72307587,08513058+1111006,11.829,11.564,11.509,AAA,0.6186295220557246
604735007344961792,133.45922238965457,11.718845755231884,12.445138,1.196853307355594,0.7580557,08535022+1143078,11.457,11.19,11.155,AAA,0.6261921669981938
607997288408680064,132.42047277299906,12.290082436160594,9.610017,0.8905835150934561,1.3470144,08494091+1217243,7.874,7.289,7.144,AAA,0.6298378630901512
598678931658873216,132.98311347827996,11.189169301711399,13.128096,1.1260986603552066,0.6942377,08515593+1111212,12.241,11.999,11.952,AAA,0.6301753697107668
605021116591933824,132.71325610359077,12.421787125300176,10.527614,4.151734589886003,0.69538116,08505115+1225190,9.655,9.419,9.339,AAA,0.631313040945761
605026206128002432,132.82704109851446,12.432076606343324,13.539439,0.8712345440911693,0.9504156,08511851+1225554,12.327,11.902,11.843,AAA,0.6320797566667304
604934362547518080,133.45475156121776,11.941393626850967,12.779684,1.056605720345105,1.0851593,08534915+1156291,11.406,10.973,10.849,AAA,0.6322955132174132
598978342419035904,132.20420894486324,11.975944504891032,13.599147,0.8685167952988271,1.1084118,08484901+1158336,12.201,11.766,11.676,AAA,0.6324426186936103
604685628105952512,133.2436766954602,11.31496517664044,12.974182,0.424161606353506,1.2199888,08525848+1118539,11.442,10.848,10.745,AAA,0.6352255962842361
604940409861468416,133.4213474618509,12.05365774410273,11.227923,3.4576243641397335,0.7169323,08534114+1203138,10.303,10.052,9.999,AAA,0.636225631260554
607997327064152192,132.4245471600598,12.302892428739163,13.021972,1.7143058978591952,0.82635593,08494191+1218105,11.997,11.715,11.644,AAA,0.6373942334895709
604692710507065728,133.3474792373722,11.417958087043777,12.083201,7.48277310139275,1.3251381,08532342+1125053,10.427,9.885,9.789,AAA,0.6386588675220735
598878183781818368,132.50016688390278,11.242437470530087,11.365227,1.3151340118881683,0.653821,08500005+1114327,10.5,10.303,10.23,AAA,0.6420142591178991
604686079079126400,133.2771710996937,11.3352756631123,11.738188,4.611535821231636,0.94078636,08530650+1120072,10.496,10.096,10.048,AAA,0.6420318159845422
598878424300068352,132.47998197025302,11.252778942347105,8.21223,2.4558152309639096,1.1176262,08495521+1115102,6.767,6.259,6.17,AAA,0.643221921856993
598689102142789760,132.92201656375192,11.162621295330258,12.709333,7.520311289219792,1.3706951,08514126+1109456,9.139,8.478,10.21,UAA,0.644430607596528
604940822178327552,133.4167435523372,12.08373077442751,13.923843,1.1254054713341581,0.7804041,08534004+1205014,12.922,12.663,12.587,AAA,0.6447250410303502
604695734164025216,133.4134215236075,11.51018260721571,13.686262,1.1580159094671614,0.8467121,08533923+1130367,12.653,12.32,12.264,AAA,0.6450599683786504
598689102141448320,132.9215946592312,11.161628869508299,9.365868,7.44466758861682,0.7221241,08514117+1109421,8.608,8.124,8.115,UAA,0.6453514377016668
604683429082700032,133.14704267332317,11.237020512523408,12.387108,1.4316416779977994,0.6972828,08523529+1114131,11.515,11.26,11.219,AAA,0.6453844543614211
607989080726947840,132.29793708591745,12.188244399747857,10.967781,0.4080369227985048,1.5820637,08491149+1211177,9.0,8.266,8.083,AAA,0.6453921666645491
605006964674468352,133.2206086984108,12.317435077065632,11.229234,3.6526859386192263,0.6931009,08525296+1219029,10.369,10.105,10.056,AAA,0.6460753782789072
598951438743912192,132.18468693471257,11.6428383572492,13.178524,1.1462695606402389,0.7356272,08484433+1138342,12.235,11.977,11.923,AAA,0.6463581796104887
604955287627960448,133.346319903829,12.202543651056375,12.865248,1.1781419271179916,0.745492,08532314+1212091,11.93,11.65,11.616,AAA,0.6496645439186167
598944635515718272,132.22688594970916,11.518199008485894,13.839614,1.9137967268535083,1.1438274,08485445+1131061,12.419,11.924,11.848,AAA,0.6500317797377921
598878424301097728,132.46752725230934,11.252172498075687,12.859181,1.2277082016038856,1.1022882,08495220+1115078,11.456,11.003,10.89,AAA,0.6502297279076621
598971195593467904,132.16026347043683,11.788255419034387,13.477284,4.255123011759407,1.2450838,08483849+1147175,11.952,11.386,11.295,AAA,0.650808666700327
604683776975118976,133.20422893161194,11.265420690948181,12.234204,0.7268836501900886,0.4473877,08524902+1115555,11.59,11.277,11.226,AAA,0.6510300061724271
598873918878952704,132.6130748770782,11.18245841946412,12.854787,1.5755242634312987,1.1660757,08502713+1110571,11.422,10.933,10.808,AAA,0.6515266090307023
598895810327610624,132.30805700588095,11.38919840881702,13.295539,0.7347735005548701,0.5707369,08491393+1123210,12.557,12.358,12.327,AAA,0.6520673937125124
598952121643047936,132.169903001353,11.678901708508782,13.557618,1.6518592592693393,0.85345745,08484079+1140439,12.475,12.148,12.119,AAA,0.6527258905385241
598878213846246400,132.4851887388852,11.235465882013521,12.353725,5.860863273948765,1.216114,08495642+1114087,10.872,10.405,10.287,AAA,0.6554126548211547
598896841119762816,132.2760821371431,11.425153130885837,13.365558,1.5365808273590238,0.82964325,08490624+1125308,12.279,11.991,11.924,AEA,0.6554471583185244
605024213263154688,132.94534316666366,12.44524550748756,12.888013,0.4161876748561757,1.226901,08514688+1226428,11.328,10.713,10.634,AAA,0.6558851809281896
605012256074566784,133.01090607044566,12.431710016356613,9.628465,1.0606590273372372,1.3929977,08520262+1225541,7.838,7.196,7.043,AAA,0.6573398629689755
604937484987542272,133.44970731992197,12.04545449557683,13.466778,0.6347682943848467,1.2252417,08534794+1202435,11.937,11.394,11.274,AAA,0.6586728518513464
598892339994035200,132.3322163261529,11.351852458751797,13.890659,0.9391422890021736,0.8205223,08491972+1121067,12.787,12.485,12.394,AAA,0.6587050266861103
598677351110910848,132.9826680347587,11.158653398660139,11.624082,1.9119059159161482,0.5476103,08515586+1109312,10.867,10.762,10.714,AAA,0.6596967485189276
605026304912470272,132.8236488889872,12.4614674796311,13.766075,0.879442859350733,0.73377514,08511770+1227413,12.801,12.518,12.461,AAA,0.6614687985643283
604954085036355712,133.39363969306038,12.159765025582331,10.179611,2.946057850240833,0.46839237,08533445+1209352,9.283,9.135,9.06,AAA,0.6624569925985895
598892404418185600,132.31539714788542,11.364346363217841,13.070013,1.5155366862844026,0.8836279,08491569+1121516,11.969,11.679,11.592,AAA,0.6625854441193851
598964117487368576,132.15306341052678,11.720440089796528,13.988396,0.9147958990333547,0.7208843,08483673+1143138,13.065,12.823,12.733,AAA,0.6626254679410457
605026549725389952,132.794968280989,12.462430763815311,13.335049,0.7629241900193677,0.7147331,08511078+1227448,12.434,12.186,12.129,AAA,0.6630811253369381
598879111494760704,132.4162799377851,11.270945304753411,12.587991,2.6620251632218914,0.87792206,08493991+1116156,11.487,11.205,11.119,AAA,0.6635278935655119
607995914019146880,132.3089875929747,12.23098177069149,12.843709,1.60267386731593,0.78480625,08491416+1213517,11.8,11.477,11.433,AAA,0.6636816098665209
605026549725388800,132.79708069090884,12.46345488391429,13.724224,2.5439944351312187,1.0370321,08511131+1227483,12.446,12.026,11.912,AAA,0.6640161395051488
604685391882809728,133.27320108658589,11.301774034409839,13.09458,1.0682651395653544,0.968977,08530558+1118063,11.853,11.484,11.409,AAA,0.664121526607265
598678003945922944,133.07277679493671,11.181215924055037,13.005664,3.1637314252265254,1.0072393,08521748+1110524,11.747,11.341,11.309,AAA,0.664718075145617
598877840184438016,132.47490548649498,11.228698232329947,11.320121,1.841619881061684,0.6960764,08495399+1113436,10.431,10.212,10.142,AAA,0.6663835672073064
604954458698289536,133.3840240270482,12.186190891426879,13.609751,0.8028434103683946,0.71841335,08533218+1211102,12.693,12.437,12.364,AAA,0.669444793013972
604734010912546944,133.50321446482104,11.691904590223501,10.479482,4.1349163153007735,0.6579647,08540077+1141309,9.643,9.455,9.385,AAA,0.6727532473487967
598895398010754432,132.2869723658998,11.38021494503235,10.855977,5.598710764565958,0.793828,08490883+1122497,9.838,9.583,9.491,AAA,0.6738006597484254
598975005228795008,132.13799612936353,11.863266823393916,13.176991,1.1579189132072614,0.7314329,08483313+1151478,12.256,12.012,11.953,AAA,0.675377637112273
598896458867311104,132.25589880390748,11.415188169669777,12.611891,0.42201600853218646,1.2413874,08490142+1124548,11.021,10.428,10.32,AAA,0.6773794448532606
604692366909680512,133.37526068001867,11.388808995952184,13.232855,0.9213479209230304,0.92950153,08533006+1123195,12.018,11.716,11.643,AAA,0.6779621174546848
605025244055310720,132.905217488189,12.473816828216577,13.448203,1.5095165507281494,0.8477793,08513724+1228260,12.319,11.969,11.944,AAA,0.6783652661139162
605024350702099456,132.97490196812947,12.462882315407906,13.967761,1.6532315450139174,0.87349415,08515397+1227466,12.861,12.562,12.48,AAA,0.6788894409983575
598878802258220800,132.4039237710883,11.25995283553357,12.852476,0.9133060565490215,0.7314825,08493693+1115358,11.935,11.682,11.617,AAA,0.6796108745409806
598895329291278080,132.2957618393964,11.359604668862499,12.750658,1.493583969663199,0.77219105,08491101+1121346,11.77,11.514,11.429,AAA,0.6802599223615168
604733598595688064,133.5064483252769,11.659440427291935,13.346155,1.3669854255495884,0.7696667,08540157+1139340,12.321,12.003,11.97,AAA,0.6818624120621228
598677041873269888,132.98471168386044,11.135822334712053,7.1276755,2.957272390834695,1.3400488,08515632+1108091,5.394,4.612,4.686,ADA,0.6823717349808291
598951365728804736,132.14719309875778,11.636634678597078,12.0018,2.108185341306802,0.7387953,08483533+1138120,11.067,10.805,10.748,AAA,0.683490179055897
598682745590095360,132.83856589222958,11.116216101748137,12.280808,4.8519665172526745,1.0467682,08512131+1106586,10.964,10.52,10.462,AAA,0.6839131437443623
598683222330995584,132.78127550466624,11.117257901359746,12.268393,2.2142342970493614,0.7019863,08510751+1107027,11.34,11.097,11.057,AAA,0.6840856146306868
604954497354194688,133.39519539153562,12.196440569916275,12.735571,1.1884834900705392,0.69780064,08533487+1211472,11.834,11.623,11.561,AAA,0.6842779598795113
598945318414855936,132.18636744368874,11.5223827968276,13.795906,2.1050804148463556,0.9875345,08484473+1131207,12.595,12.191,12.092,AAA,0.6842948305829153
607987736401416576,132.2128878316977,12.134973831219167,13.998115,0.743422696463533,0.93266296,08485110+1208061,12.822,12.431,12.342,AAA,0.6861321934552294
604682265146623232,133.25883388437325,11.260503186841493,13.195863,2.32926226620624,0.8516121,08530208+1115378,12.117,11.774,11.701,AAA,0.6868386082460448
605052834924777472,133.30960913509173,12.297192009888793,12.963163,1.405972374786934,0.74865055,08531430+1217499,12.019,11.767,11.694,AAA,0.686885234045084
607987736401416704,132.20700357198277,12.129860341771625,12.296417,14.611773786051803,1.8587875,08484974+1207475,10.163,9.552,9.352,AAA,0.6887029414712779
598683192266477824,132.77885913074866,11.112431738894662,13.764449,0.8451391573427579,1.1274805,08510695+1106453,12.312,11.835,11.741,AAA,0.6890537560211569
598890862525288192,132.35764992534652,11.282483584544524,10.877777,3.7904457697961,0.8536606,08492586+1116571,9.803,9.515,9.412,AAA,0.6910098688379019
598874502994504832,132.50440421962148,11.18376696450849,11.934748,1.2077596290210126,1.0967684,08500106+1111017,10.523,10.065,10.004,AAA,0.6916965335969341
598676629556416512,132.9646339531621,11.121193964400616,12.186009,1.1652360035949512,1.1453934,08515152+1107163,10.694,10.262,10.182,AAA,0.6924631941361117
604942467149600128,133.4259377327523,12.166146647433374,11.951232,0.601099607702972,1.2374401,08534224+1209581,10.365,9.787,9.691,AAA,0.6925466919719588
598890862525289216,132.3563082549561,11.279104326221473,12.331174,3.676509704449655,1.0639238,08492553+1116449,10.97,10.548,10.452,AAA,0.6944147166292381
608022959428902272,132.57063017012504,12.450378650713136,13.578494,1.183328909334348,0.73156834,08501696+1227014,12.686,12.402,12.38,AAA,0.6963051604446131
604689411972180480,133.38700529477103,11.371492916997834,13.4156275,1.686304815275777,0.86006546,08533287+1122175,12.339,12.02,11.968,AAA,0.6976582033657164
598976040316766976,132.11809466202973,11.891315810423507,11.789179,1.6220136071470397,0.55651855,08482833+1153288,11.084,10.913,10.87,AAA,0.6978511607812762
604694153616062208,133.44021637667134,11.441845178662492,11.89303,3.165806775849207,0.7968235,08534566+1126307,10.882,10.564,10.501,AAA,0.7010041490931888
598965418861793280,132.1095743787169,11.767986677067848,12.738594,1.510723544342024,0.71945477,08482629+1146050,11.816,11.526,11.488,AAA,0.7010787472950484
598974799070364928,132.11110013240977,11.86200472499462,13.133862,0.981563022832248,0.7269106,08482667+1151433,12.209,11.953,11.914,AAA,0.7014796880551366
608001892613736576,132.41359409342803,12.375296852457408,13.267747,1.1358254893742616,0.74583244,08493927+1222310,12.294,11.995,11.952,AAA,0.701995451566571
608024574336601088,132.60327188698764,12.468872733521845,13.270077,3.00779455216706,0.9825077,08502481+1228084,12.022,11.615,11.546,AAA,0.7031224044424685
608001381513227136,132.3784023060548,12.35215320258069,13.05716,0.28785703670882024,1.1839876,08493081+1221077,11.544,11.019,10.916,AAA,0.7039824181205439
605101037342309376,133.25384248975615,12.370193849409716,9.322637,1.6012014288815182,1.112257,08530092+1222124,7.883,7.441,7.31,AAE,0.7077881065722864
598944841674153088,132.17489838559055,11.485595736997723,12.607081,1.8137226568898257,0.6696348,08484198+1129080,11.735,11.49,11.472,AAA,0.7101184718087022
605025205400732672,132.96045571516586,12.498058928582141,12.168303,1.2747386425414373,0.7445221,08515050+1229531,11.183,10.934,10.884,AAA,0.7105079883864205
604936351116176768,133.52025580765675,12.005577090429618,12.007263,0.5414894622394867,1.3149958,08540487+1200199,10.36,9.772,9.613,AAA,0.7106889995804178
